train iter 10, lr: 1e-04, loss: 0.296
train iter 85340, lr: 1e-06, loss: 0.169
train iter 85350, lr: 1e-06, loss: 0.163
train iter 85360, lr: 1e-06, loss: 0.165
train iter 85370, lr: 1e-06, loss: 0.161
train iter 85380, lr: 1e-06, loss: 0.158
train iter 85390, lr: 1e-06, loss: 0.279
train iter 85400, lr: 1e-06, loss: 0.155
train iter 85410, lr: 1e-06, loss: 0.152
train iter 85420, lr: 1e-06, loss: 0.265
train iter 85430, lr: 1e-06, loss: 0.256
train iter 85440, lr: 1e-06, loss: 0.308
train iter 85450, lr: 1e-06, loss: 0.285
train iter 85460, lr: 1e-06, loss: 0.159
train iter 85470, lr: 1e-06, loss: 0.159
train iter 85480, lr: 1e-06, loss: 0.164
train iter 85490, lr: 1e-06, loss: 0.154
train iter 85500, lr: 1e-06, loss: 0.260
train iter 85510, lr: 1e-06, loss: 0.153
train iter 85520, lr: 1e-06, loss: 0.263
train iter 85530, lr: 1e-06, loss: 0.155
train iter 85540, lr: 1e-06, loss: 0.281
train iter 85550, lr: 1e-06, loss: 0.152
train iter 85560, lr: 1e-06, loss: 0.261
train iter 85570, lr: 1e-06, loss: 0.162
train iter 85580, lr: 1e-06, loss: 0.158
train iter 85590, lr: 1e-06, loss: 0.153
train iter 85600, lr: 1e-06, loss: 0.272
train iter 85610, lr: 1e-06, loss: 0.263
train iter 85620, lr: 1e-06, loss: 0.161
train iter 85630, lr: 1e-06, loss: 0.151
train iter 85640, lr: 1e-06, loss: 0.156
train iter 85650, lr: 1e-06, loss: 0.257
train iter 85660, lr: 1e-06, loss: 0.151
train iter 85670, lr: 1e-06, loss: 0.270
train iter 85680, lr: 1e-06, loss: 0.150
train iter 85690, lr: 1e-06, loss: 0.164
train iter 85700, lr: 1e-06, loss: 0.265
train iter 85710, lr: 1e-06, loss: 0.273
train iter 85720, lr: 1e-06, loss: 0.161
train iter 85730, lr: 1e-06, loss: 0.157
train iter 85740, lr: 1e-06, loss: 0.151
train iter 85750, lr: 1e-06, loss: 0.296
train iter 85760, lr: 1e-06, loss: 0.163
train iter 85770, lr: 1e-06, loss: 0.167
train iter 85780, lr: 1e-06, loss: 0.160
train iter 85790, lr: 1e-06, loss: 0.281
train iter 85800, lr: 1e-06, loss: 0.155
train iter 85810, lr: 1e-06, loss: 0.259
train iter 85820, lr: 1e-06, loss: 0.164
train iter 85830, lr: 1e-06, loss: 0.253
train iter 85840, lr: 1e-06, loss: 0.160
train iter 85850, lr: 1e-06, loss: 0.154
train iter 85860, lr: 1e-06, loss: 0.244
train iter 85870, lr: 1e-06, loss: 0.283
train iter 85880, lr: 1e-06, loss: 0.268
train iter 85890, lr: 1e-06, loss: 0.158
train iter 85900, lr: 1e-06, loss: 0.254
train iter 85910, lr: 1e-06, loss: 0.278
train iter 85920, lr: 1e-06, loss: 0.163
train iter 85930, lr: 1e-06, loss: 0.246
train iter 85940, lr: 1e-06, loss: 0.277
train iter 85950, lr: 1e-06, loss: 0.251
train iter 85960, lr: 1e-06, loss: 0.243
train iter 85970, lr: 1e-06, loss: 0.306
train iter 85980, lr: 1e-06, loss: 0.164
train iter 85990, lr: 1e-06, loss: 0.156
train iter 86000, val loss: 0.212
train iter 86000, lr: 1e-06, loss: 0.169
train iter 86010, lr: 1e-06, loss: 0.152
train iter 86020, lr: 1e-06, loss: 0.264
train iter 86030, lr: 1e-06, loss: 0.266
train iter 86040, lr: 1e-06, loss: 0.244
train iter 86050, lr: 1e-06, loss: 0.268
train iter 86060, lr: 1e-06, loss: 0.169
train iter 86070, lr: 1e-06, loss: 0.280
train iter 86080, lr: 1e-06, loss: 0.245
train iter 86090, lr: 1e-06, loss: 0.155
train iter 86100, lr: 1e-06, loss: 0.231
train iter 86110, lr: 1e-06, loss: 0.152
train iter 86120, lr: 1e-06, loss: 0.160
train iter 86130, lr: 1e-06, loss: 0.253
train iter 86140, lr: 1e-06, loss: 0.157
train iter 86150, lr: 1e-06, loss: 0.155
train iter 86160, lr: 1e-06, loss: 0.267
train iter 86170, lr: 1e-06, loss: 0.295
train iter 86180, lr: 1e-06, loss: 0.160
train iter 86190, lr: 1e-06, loss: 0.163
train iter 86200, lr: 1e-06, loss: 0.243
train iter 86210, lr: 1e-06, loss: 0.168
train iter 86220, lr: 1e-06, loss: 0.164
train iter 86230, lr: 1e-06, loss: 0.309
train iter 86240, lr: 1e-06, loss: 0.257
train iter 86250, lr: 1e-06, loss: 0.254
train iter 86260, lr: 1e-06, loss: 0.152
train iter 86270, lr: 1e-06, loss: 0.153
train iter 86280, lr: 1e-06, loss: 0.155
train iter 86290, lr: 1e-06, loss: 0.263
train iter 86300, lr: 1e-06, loss: 0.235
train iter 86310, lr: 1e-06, loss: 0.253
train iter 86320, lr: 1e-06, loss: 0.160
train iter 86330, lr: 1e-06, loss: 0.151
train iter 86340, lr: 1e-06, loss: 0.165
train iter 86350, lr: 1e-06, loss: 0.164
train iter 86360, lr: 1e-06, loss: 0.156
train iter 86370, lr: 1e-06, loss: 0.155
train iter 86380, lr: 1e-06, loss: 0.156
train iter 86390, lr: 1e-06, loss: 0.231
train iter 86400, lr: 1e-06, loss: 0.156
train iter 86410, lr: 1e-06, loss: 0.157
train iter 86420, lr: 1e-06, loss: 0.248
train iter 86430, lr: 1e-06, loss: 0.284
train iter 86440, lr: 1e-06, loss: 0.158
train iter 86450, lr: 1e-06, loss: 0.275
train iter 86460, lr: 1e-06, loss: 0.153
train iter 86470, lr: 1e-06, loss: 0.162
train iter 86480, lr: 1e-06, loss: 0.159
train iter 86490, lr: 1e-06, loss: 0.153
train iter 86500, lr: 1e-06, loss: 0.158
train iter 86510, lr: 1e-06, loss: 0.159
train iter 86520, lr: 1e-06, loss: 0.155
train iter 86530, lr: 1e-06, loss: 0.155
train iter 86540, lr: 1e-06, loss: 0.156
train iter 86550, lr: 1e-06, loss: 0.265
train iter 86560, lr: 1e-06, loss: 0.244
train iter 86570, lr: 1e-06, loss: 0.250
train iter 86580, lr: 1e-06, loss: 0.264
train iter 86590, lr: 1e-06, loss: 0.169
train iter 86600, lr: 1e-06, loss: 0.259
train iter 86610, lr: 1e-06, loss: 0.277
train iter 86620, lr: 1e-06, loss: 0.272
train iter 86630, lr: 1e-06, loss: 0.269
train iter 86640, lr: 1e-06, loss: 0.248
train iter 86650, lr: 1e-06, loss: 0.156
train iter 86660, lr: 1e-06, loss: 0.177
train iter 86670, lr: 1e-06, loss: 0.154
train iter 86680, lr: 1e-06, loss: 0.158
train iter 86690, lr: 1e-06, loss: 0.151
train iter 86700, lr: 1e-06, loss: 0.163
train iter 86710, lr: 1e-06, loss: 0.160
train iter 86720, lr: 1e-06, loss: 0.291
train iter 86730, lr: 1e-06, loss: 0.267
train iter 86740, lr: 1e-06, loss: 0.152
train iter 86750, lr: 1e-06, loss: 0.263
train iter 86760, lr: 1e-06, loss: 0.266
train iter 86770, lr: 1e-06, loss: 0.160
train iter 86780, lr: 1e-06, loss: 0.165
train iter 86790, lr: 1e-06, loss: 0.266
train iter 86800, lr: 1e-06, loss: 0.289
train iter 86810, lr: 1e-06, loss: 0.270
train iter 86820, lr: 1e-06, loss: 0.162
train iter 86830, lr: 1e-06, loss: 0.160
train iter 86840, lr: 1e-06, loss: 0.151
train iter 86850, lr: 1e-06, loss: 0.230
train iter 86860, lr: 1e-06, loss: 0.151
train iter 86870, lr: 1e-06, loss: 0.266
train iter 86880, lr: 1e-06, loss: 0.279
train iter 86890, lr: 1e-06, loss: 0.160
train iter 86900, lr: 1e-06, loss: 0.164
train iter 86910, lr: 1e-06, loss: 0.167
train iter 86920, lr: 1e-06, loss: 0.263
train iter 86930, lr: 1e-06, loss: 0.216
train iter 86940, lr: 1e-06, loss: 0.264
train iter 86950, lr: 1e-06, loss: 0.153
train iter 86960, lr: 1e-06, loss: 0.153
train iter 86970, lr: 1e-06, loss: 0.163
train iter 86980, lr: 1e-06, loss: 0.151
train iter 86990, lr: 1e-06, loss: 0.242
train iter 87000, val loss: 0.208
train iter 87000, lr: 1e-06, loss: 0.152
train iter 87010, lr: 1e-06, loss: 0.162
train iter 87020, lr: 1e-06, loss: 0.246
train iter 87030, lr: 1e-06, loss: 0.163
train iter 87040, lr: 1e-06, loss: 0.270
train iter 87050, lr: 1e-06, loss: 0.249
train iter 87060, lr: 1e-06, loss: 0.270
train iter 87070, lr: 1e-06, loss: 0.158
train iter 87080, lr: 1e-06, loss: 0.156
train iter 87090, lr: 1e-06, loss: 0.285
train iter 87100, lr: 1e-06, loss: 0.259
train iter 87110, lr: 1e-06, loss: 0.251
train iter 87120, lr: 1e-06, loss: 0.274
train iter 87130, lr: 1e-06, loss: 0.150
train iter 87140, lr: 1e-06, loss: 0.152
train iter 87150, lr: 1e-06, loss: 0.151
train iter 87160, lr: 1e-06, loss: 0.167
train iter 87170, lr: 1e-06, loss: 0.308
train iter 87180, lr: 1e-06, loss: 0.167
train iter 87190, lr: 1e-06, loss: 0.156
train iter 87200, lr: 1e-06, loss: 0.154
train iter 87210, lr: 1e-06, loss: 0.165
train iter 87220, lr: 1e-06, loss: 0.266
train iter 87230, lr: 1e-06, loss: 0.155
train iter 87240, lr: 1e-06, loss: 0.264
train iter 87250, lr: 1e-06, loss: 0.265
train iter 87260, lr: 1e-06, loss: 0.159
train iter 87270, lr: 1e-06, loss: 0.265
train iter 87280, lr: 1e-06, loss: 0.252
train iter 87290, lr: 1e-06, loss: 0.237
train iter 87300, lr: 1e-06, loss: 0.157
train iter 87310, lr: 1e-06, loss: 0.150
train iter 87320, lr: 1e-06, loss: 0.154
train iter 87330, lr: 1e-06, loss: 0.273
train iter 87340, lr: 1e-06, loss: 0.165
train iter 87350, lr: 1e-06, loss: 0.155
train iter 87360, lr: 1e-06, loss: 0.260
train iter 87370, lr: 1e-06, loss: 0.158
train iter 87380, lr: 1e-06, loss: 0.243
train iter 87390, lr: 1e-06, loss: 0.245
train iter 87400, lr: 1e-06, loss: 0.244
train iter 87410, lr: 1e-06, loss: 0.156
train iter 87420, lr: 1e-06, loss: 0.298
train iter 87430, lr: 1e-06, loss: 0.159
train iter 87440, lr: 1e-06, loss: 0.269
train iter 87450, lr: 1e-06, loss: 0.153
train iter 87460, lr: 1e-06, loss: 0.258
train iter 87470, lr: 1e-06, loss: 0.252
train iter 87480, lr: 1e-06, loss: 0.166
train iter 87490, lr: 1e-06, loss: 0.160
train iter 87500, lr: 1e-06, loss: 0.235
train iter 87510, lr: 1e-06, loss: 0.156
train iter 87520, lr: 1e-06, loss: 0.168
train iter 87530, lr: 1e-06, loss: 0.277
train iter 87540, lr: 1e-06, loss: 0.274
train iter 87550, lr: 1e-06, loss: 0.246
train iter 87560, lr: 1e-06, loss: 0.155
train iter 87570, lr: 1e-06, loss: 0.154
train iter 87580, lr: 1e-06, loss: 0.295
train iter 87590, lr: 1e-06, loss: 0.255
train iter 87600, lr: 1e-06, loss: 0.286
train iter 87610, lr: 1e-06, loss: 0.280
train iter 87620, lr: 1e-06, loss: 0.167
train iter 87630, lr: 1e-06, loss: 0.154
train iter 87640, lr: 1e-06, loss: 0.163
train iter 87650, lr: 1e-06, loss: 0.157
train iter 87660, lr: 1e-06, loss: 0.280
train iter 87670, lr: 1e-06, loss: 0.269
train iter 87680, lr: 1e-06, loss: 0.152
train iter 87690, lr: 1e-06, loss: 0.256
train iter 87700, lr: 1e-06, loss: 0.150
train iter 87710, lr: 1e-06, loss: 0.164
train iter 87720, lr: 1e-06, loss: 0.259
train iter 87730, lr: 1e-06, loss: 0.259
train iter 87740, lr: 1e-06, loss: 0.164
train iter 87750, lr: 1e-06, loss: 0.163
train iter 87760, lr: 1e-06, loss: 0.152
train iter 87770, lr: 1e-06, loss: 0.283
train iter 87780, lr: 1e-06, loss: 0.160
train iter 87790, lr: 1e-06, loss: 0.165
train iter 87800, lr: 1e-06, loss: 0.263
train iter 87810, lr: 1e-06, loss: 0.157
train iter 87820, lr: 1e-06, loss: 0.270
train iter 87830, lr: 1e-06, loss: 0.164
train iter 87840, lr: 1e-06, loss: 0.268
train iter 87850, lr: 1e-06, loss: 0.165
train iter 87860, lr: 1e-06, loss: 0.268
train iter 87870, lr: 1e-06, loss: 0.165
train iter 87880, lr: 1e-06, loss: 0.169
train iter 87890, lr: 1e-06, loss: 0.257
train iter 87900, lr: 1e-06, loss: 0.262
train iter 87910, lr: 1e-06, loss: 0.263
train iter 87920, lr: 1e-06, loss: 0.165
train iter 87930, lr: 1e-06, loss: 0.167
train iter 87940, lr: 1e-06, loss: 0.157
train iter 87950, lr: 1e-06, loss: 0.270
train iter 87960, lr: 1e-06, loss: 0.151
train iter 87970, lr: 1e-06, loss: 0.153
train iter 87980, lr: 1e-06, loss: 0.156
train iter 87990, lr: 1e-06, loss: 0.250
train iter 88000, val loss: 0.210
train iter 88000, lr: 1e-06, loss: 0.248
train iter 88010, lr: 1e-06, loss: 0.288
train iter 88020, lr: 1e-06, loss: 0.266
train iter 88030, lr: 1e-06, loss: 0.256
train iter 88040, lr: 1e-06, loss: 0.284
train iter 88050, lr: 1e-06, loss: 0.163
train iter 88060, lr: 1e-06, loss: 0.165
train iter 88070, lr: 1e-06, loss: 0.258
train iter 88080, lr: 1e-06, loss: 0.155
train iter 88090, lr: 1e-06, loss: 0.152
train iter 88100, lr: 1e-06, loss: 0.151
train iter 88110, lr: 1e-06, loss: 0.168
train iter 88120, lr: 1e-06, loss: 0.166
train iter 88130, lr: 1e-06, loss: 0.153
train iter 88140, lr: 1e-06, loss: 0.157
train iter 88150, lr: 1e-06, loss: 0.169
train iter 88160, lr: 1e-06, loss: 0.248
train iter 88170, lr: 1e-06, loss: 0.167
train iter 88180, lr: 1e-06, loss: 0.256
train iter 88190, lr: 1e-06, loss: 0.170
train iter 88200, lr: 1e-06, loss: 0.151
train iter 88210, lr: 1e-06, loss: 0.152
train iter 88220, lr: 1e-06, loss: 0.154
train iter 88230, lr: 1e-06, loss: 0.157
train iter 88240, lr: 1e-06, loss: 0.151
train iter 88250, lr: 1e-06, loss: 0.242
train iter 88260, lr: 1e-06, loss: 0.153
train iter 88270, lr: 1e-06, loss: 0.160
train iter 88280, lr: 1e-06, loss: 0.150
train iter 88290, lr: 1e-06, loss: 0.162
train iter 88300, lr: 1e-06, loss: 0.154
train iter 88310, lr: 1e-06, loss: 0.152
train iter 88320, lr: 1e-06, loss: 0.160
train iter 88330, lr: 1e-06, loss: 0.159
train iter 88340, lr: 1e-06, loss: 0.265
train iter 88350, lr: 1e-06, loss: 0.159
train iter 88360, lr: 1e-06, loss: 0.169
train iter 88370, lr: 1e-06, loss: 0.152
train iter 88380, lr: 1e-06, loss: 0.255
train iter 88390, lr: 1e-06, loss: 0.245
train iter 88400, lr: 1e-06, loss: 0.256
train iter 88410, lr: 1e-06, loss: 0.232
train iter 88420, lr: 1e-06, loss: 0.174
train iter 88430, lr: 1e-06, loss: 0.254
train iter 88440, lr: 1e-06, loss: 0.150
train iter 88450, lr: 1e-06, loss: 0.153
train iter 88460, lr: 1e-06, loss: 0.298
train iter 88470, lr: 1e-06, loss: 0.265
train iter 88480, lr: 1e-06, loss: 0.237
train iter 88490, lr: 1e-06, loss: 0.161
train iter 88500, lr: 1e-06, loss: 0.150
train iter 88510, lr: 1e-06, loss: 0.151
train iter 88520, lr: 1e-06, loss: 0.265
train iter 88530, lr: 1e-06, loss: 0.299
train iter 88540, lr: 1e-06, loss: 0.164
train iter 88550, lr: 1e-06, loss: 0.162
train iter 88560, lr: 1e-06, loss: 0.153
train iter 88570, lr: 1e-06, loss: 0.153
train iter 88580, lr: 1e-06, loss: 0.260
train iter 88590, lr: 1e-06, loss: 0.272
train iter 88600, lr: 1e-06, loss: 0.157
train iter 88610, lr: 1e-06, loss: 0.255
train iter 88620, lr: 1e-06, loss: 0.279
train iter 88630, lr: 1e-06, loss: 0.163
train iter 88640, lr: 1e-06, loss: 0.159
train iter 88650, lr: 1e-06, loss: 0.275
train iter 88660, lr: 1e-06, loss: 0.162
train iter 88670, lr: 1e-06, loss: 0.154
train iter 88680, lr: 1e-06, loss: 0.165
train iter 88690, lr: 1e-06, loss: 0.243
train iter 88700, lr: 1e-06, loss: 0.150
train iter 88710, lr: 1e-06, loss: 0.159
train iter 88720, lr: 1e-06, loss: 0.156
train iter 88730, lr: 1e-06, loss: 0.266
train iter 88740, lr: 1e-06, loss: 0.249
train iter 88750, lr: 1e-06, loss: 0.157
train iter 88760, lr: 1e-06, loss: 0.152
train iter 88770, lr: 1e-06, loss: 0.170
train iter 88780, lr: 1e-06, loss: 0.159
train iter 88790, lr: 1e-06, loss: 0.156
train iter 88800, lr: 1e-06, loss: 0.308
train iter 88810, lr: 1e-06, loss: 0.292
train iter 88820, lr: 1e-06, loss: 0.161
train iter 88830, lr: 1e-06, loss: 0.157
train iter 88840, lr: 1e-06, loss: 0.157
train iter 88850, lr: 1e-06, loss: 0.169
train iter 88860, lr: 1e-06, loss: 0.153
train iter 88870, lr: 1e-06, loss: 0.256
train iter 88880, lr: 1e-06, loss: 0.274
train iter 88890, lr: 1e-06, loss: 0.164
train iter 88900, lr: 1e-06, loss: 0.173
train iter 88910, lr: 1e-06, loss: 0.168
train iter 88920, lr: 1e-06, loss: 0.252
train iter 88930, lr: 1e-06, loss: 0.252
train iter 88940, lr: 1e-06, loss: 0.162
train iter 88950, lr: 1e-06, loss: 0.150
train iter 88960, lr: 1e-06, loss: 0.160
train iter 88970, lr: 1e-06, loss: 0.158
train iter 88980, lr: 1e-06, loss: 0.256
train iter 88990, lr: 1e-06, loss: 0.258
train iter 89000, val loss: 0.219
train iter 89000, lr: 1e-06, loss: 0.175
train iter 89010, lr: 1e-06, loss: 0.158
train iter 89020, lr: 1e-06, loss: 0.168
train iter 89030, lr: 1e-06, loss: 0.276
train iter 89040, lr: 1e-06, loss: 0.156
train iter 89050, lr: 1e-06, loss: 0.152
train iter 89060, lr: 1e-06, loss: 0.250
train iter 89070, lr: 1e-06, loss: 0.161
train iter 89080, lr: 1e-06, loss: 0.159
train iter 89090, lr: 1e-06, loss: 0.237
train iter 89100, lr: 1e-06, loss: 0.255
train iter 89110, lr: 1e-06, loss: 0.264
train iter 89120, lr: 1e-06, loss: 0.155
train iter 89130, lr: 1e-06, loss: 0.162
train iter 89140, lr: 1e-06, loss: 0.262
train iter 89150, lr: 1e-06, loss: 0.151
train iter 89160, lr: 1e-06, loss: 0.156
train iter 89170, lr: 1e-06, loss: 0.153
train iter 89180, lr: 1e-06, loss: 0.241
train iter 89190, lr: 1e-06, loss: 0.250
train iter 89200, lr: 1e-06, loss: 0.156
train iter 89210, lr: 1e-06, loss: 0.287
train iter 89220, lr: 1e-06, loss: 0.282
train iter 89230, lr: 1e-06, loss: 0.251
train iter 89240, lr: 1e-06, loss: 0.164
train iter 89250, lr: 1e-06, loss: 0.160
train iter 89260, lr: 1e-06, loss: 0.245
train iter 89270, lr: 1e-06, loss: 0.273
train iter 89280, lr: 1e-06, loss: 0.153
train iter 89290, lr: 1e-06, loss: 0.155
train iter 89300, lr: 1e-06, loss: 0.293
train iter 89310, lr: 1e-06, loss: 0.153
train iter 89320, lr: 1e-06, loss: 0.265
train iter 89330, lr: 1e-06, loss: 0.276
train iter 89340, lr: 1e-06, loss: 0.156
train iter 89350, lr: 1e-06, loss: 0.153
train iter 89360, lr: 1e-06, loss: 0.241
train iter 89370, lr: 1e-06, loss: 0.276
train iter 89380, lr: 1e-06, loss: 0.160
train iter 89390, lr: 1e-06, loss: 0.157
train iter 89400, lr: 1e-06, loss: 0.161
train iter 89410, lr: 1e-06, loss: 0.152
train iter 89420, lr: 1e-06, loss: 0.167
train iter 89430, lr: 1e-06, loss: 0.165
train iter 89440, lr: 1e-06, loss: 0.151
train iter 89450, lr: 1e-06, loss: 0.165
train iter 89460, lr: 1e-06, loss: 0.153
train iter 89470, lr: 1e-06, loss: 0.162
train iter 89480, lr: 1e-06, loss: 0.279
train iter 89490, lr: 1e-06, loss: 0.156
train iter 89500, lr: 1e-06, loss: 0.162
train iter 89510, lr: 1e-06, loss: 0.156
train iter 89520, lr: 1e-06, loss: 0.163
train iter 89530, lr: 1e-06, loss: 0.265
train iter 89540, lr: 1e-06, loss: 0.153
train iter 89550, lr: 1e-06, loss: 0.158
train iter 89560, lr: 1e-06, loss: 0.159
train iter 89570, lr: 1e-06, loss: 0.262
train iter 89580, lr: 1e-06, loss: 0.287
train iter 89590, lr: 1e-06, loss: 0.276
train iter 89600, lr: 1e-06, loss: 0.279
train iter 89610, lr: 1e-06, loss: 0.169
train iter 89620, lr: 1e-06, loss: 0.238
train iter 89630, lr: 1e-06, loss: 0.270
train iter 89640, lr: 1e-06, loss: 0.273
train iter 89650, lr: 1e-06, loss: 0.161
train iter 89660, lr: 1e-06, loss: 0.156
train iter 89670, lr: 1e-06, loss: 0.265
train iter 89680, lr: 1e-06, loss: 0.154
train iter 89690, lr: 1e-06, loss: 0.165
train iter 89700, lr: 1e-06, loss: 0.156
train iter 89710, lr: 1e-06, loss: 0.246
train iter 89720, lr: 1e-06, loss: 0.152
train iter 89730, lr: 1e-06, loss: 0.156
train iter 89740, lr: 1e-06, loss: 0.160
train iter 89750, lr: 1e-06, loss: 0.156
train iter 89760, lr: 1e-06, loss: 0.151
train iter 89770, lr: 1e-06, loss: 0.163
train iter 89780, lr: 1e-06, loss: 0.159
train iter 89790, lr: 1e-06, loss: 0.164
train iter 89800, lr: 1e-06, loss: 0.295
train iter 89810, lr: 1e-06, loss: 0.160
train iter 89820, lr: 1e-06, loss: 0.156
train iter 89830, lr: 1e-06, loss: 0.262
train iter 89840, lr: 1e-06, loss: 0.156
train iter 89850, lr: 1e-06, loss: 0.277
train iter 89860, lr: 1e-06, loss: 0.153
train iter 89870, lr: 1e-06, loss: 0.155
train iter 89880, lr: 1e-06, loss: 0.154
train iter 89890, lr: 1e-06, loss: 0.246
train iter 89900, lr: 1e-06, loss: 0.281
train iter 89910, lr: 1e-06, loss: 0.256
train iter 89920, lr: 1e-06, loss: 0.274
train iter 89930, lr: 1e-06, loss: 0.154
train iter 89940, lr: 1e-06, loss: 0.151
train iter 89950, lr: 1e-06, loss: 0.155
train iter 89960, lr: 1e-06, loss: 0.158
train iter 89970, lr: 1e-06, loss: 0.277
train iter 89980, lr: 1e-06, loss: 0.151
train iter 89990, lr: 1e-06, loss: 0.298
train iter 90000, val loss: 0.204
train iter 90000, lr: 1e-06, loss: 0.227
train iter 90010, lr: 1e-06, loss: 0.251
train iter 90020, lr: 1e-06, loss: 0.162
train iter 90030, lr: 1e-06, loss: 0.151
train iter 90040, lr: 1e-06, loss: 0.150
train iter 90050, lr: 1e-06, loss: 0.162
train iter 90060, lr: 1e-06, loss: 0.279
train iter 90070, lr: 1e-06, loss: 0.255
train iter 90080, lr: 1e-06, loss: 0.240
train iter 90090, lr: 1e-06, loss: 0.251
train iter 90100, lr: 1e-06, loss: 0.286
train iter 90110, lr: 1e-06, loss: 0.280
train iter 90120, lr: 1e-06, loss: 0.155
train iter 90130, lr: 1e-06, loss: 0.154
train iter 90140, lr: 1e-06, loss: 0.262
train iter 90150, lr: 1e-06, loss: 0.169
train iter 90160, lr: 1e-06, loss: 0.242
train iter 90170, lr: 1e-06, loss: 0.166
train iter 90180, lr: 1e-06, loss: 0.298
train iter 90190, lr: 1e-06, loss: 0.153
train iter 90200, lr: 1e-06, loss: 0.157
train iter 90210, lr: 1e-06, loss: 0.263
train iter 90220, lr: 1e-06, loss: 0.161
train iter 90230, lr: 1e-06, loss: 0.270
train iter 90240, lr: 1e-06, loss: 0.153
train iter 90250, lr: 1e-06, loss: 0.150
train iter 90260, lr: 1e-06, loss: 0.273
train iter 90270, lr: 1e-06, loss: 0.241
train iter 90280, lr: 1e-06, loss: 0.158
train iter 90290, lr: 1e-06, loss: 0.249
train iter 90300, lr: 1e-06, loss: 0.168
train iter 90310, lr: 1e-06, loss: 0.155
train iter 90320, lr: 1e-06, loss: 0.150
train iter 90330, lr: 1e-06, loss: 0.262
train iter 90340, lr: 1e-06, loss: 0.267
train iter 90350, lr: 1e-06, loss: 0.150
train iter 90360, lr: 1e-06, loss: 0.162
train iter 90370, lr: 1e-06, loss: 0.162
train iter 90380, lr: 1e-06, loss: 0.261
train iter 90390, lr: 1e-06, loss: 0.270
train iter 90400, lr: 1e-06, loss: 0.270
train iter 90410, lr: 1e-06, loss: 0.232
train iter 90420, lr: 1e-06, loss: 0.150
train iter 90430, lr: 1e-06, loss: 0.161
train iter 90440, lr: 1e-06, loss: 0.151
train iter 90450, lr: 1e-06, loss: 0.152
train iter 90460, lr: 1e-06, loss: 0.165
train iter 90470, lr: 1e-06, loss: 0.151
train iter 90480, lr: 1e-06, loss: 0.162
train iter 90490, lr: 1e-06, loss: 0.168
train iter 90500, lr: 1e-06, loss: 0.245
train iter 90510, lr: 1e-06, loss: 0.161
train iter 90520, lr: 1e-06, loss: 0.282
train iter 90530, lr: 1e-06, loss: 0.279
train iter 90540, lr: 1e-06, loss: 0.267
train iter 90550, lr: 1e-06, loss: 0.162
train iter 90560, lr: 1e-06, loss: 0.159
train iter 90570, lr: 1e-06, loss: 0.264
train iter 90580, lr: 1e-06, loss: 0.285
train iter 90590, lr: 1e-06, loss: 0.241
train iter 90600, lr: 1e-06, loss: 0.164
train iter 90610, lr: 1e-06, loss: 0.254
train iter 90620, lr: 1e-06, loss: 0.237
train iter 90630, lr: 1e-06, loss: 0.159
train iter 90640, lr: 1e-06, loss: 0.264
train iter 90650, lr: 1e-06, loss: 0.328
train iter 90660, lr: 1e-06, loss: 0.271
train iter 90670, lr: 1e-06, loss: 0.152
train iter 90680, lr: 1e-06, loss: 0.161
train iter 90690, lr: 1e-06, loss: 0.161
train iter 90700, lr: 1e-06, loss: 0.154
train iter 90710, lr: 1e-06, loss: 0.253
train iter 90720, lr: 1e-06, loss: 0.278
train iter 90730, lr: 1e-06, loss: 0.252
train iter 90740, lr: 1e-06, loss: 0.274
train iter 90750, lr: 1e-06, loss: 0.254
train iter 90760, lr: 1e-06, loss: 0.154
train iter 90770, lr: 1e-06, loss: 0.295
train iter 90780, lr: 1e-06, loss: 0.152
train iter 90790, lr: 1e-06, loss: 0.240
train iter 90800, lr: 1e-06, loss: 0.303
train iter 90810, lr: 1e-06, loss: 0.153
train iter 90820, lr: 1e-06, loss: 0.153
train iter 90830, lr: 1e-06, loss: 0.165
train iter 90840, lr: 1e-06, loss: 0.158
train iter 90850, lr: 1e-06, loss: 0.276
train iter 90860, lr: 1e-06, loss: 0.153
train iter 90870, lr: 1e-06, loss: 0.256
train iter 90880, lr: 1e-06, loss: 0.156
train iter 90890, lr: 1e-06, loss: 0.262
train iter 90900, lr: 1e-06, loss: 0.158
train iter 90910, lr: 1e-06, loss: 0.153
train iter 90920, lr: 1e-06, loss: 0.150
train iter 90930, lr: 1e-06, loss: 0.152
train iter 90940, lr: 1e-06, loss: 0.163
train iter 90950, lr: 1e-06, loss: 0.157
train iter 90960, lr: 1e-06, loss: 0.268
train iter 90970, lr: 1e-06, loss: 0.288
train iter 90980, lr: 1e-06, loss: 0.164
train iter 90990, lr: 1e-06, loss: 0.302
train iter 91000, val loss: 0.222
train iter 91000, lr: 1e-06, loss: 0.292
train iter 91010, lr: 1e-06, loss: 0.157
train iter 91020, lr: 1e-06, loss: 0.261
train iter 91030, lr: 1e-06, loss: 0.263
train iter 91040, lr: 1e-06, loss: 0.257
train iter 91050, lr: 1e-06, loss: 0.167
train iter 91060, lr: 1e-06, loss: 0.259
train iter 91070, lr: 1e-06, loss: 0.158
train iter 91080, lr: 1e-06, loss: 0.290
train iter 91090, lr: 1e-06, loss: 0.153
train iter 91100, lr: 1e-06, loss: 0.151
train iter 91110, lr: 1e-06, loss: 0.153
