train iter 0, val loss: 0.681, test loss: 0.682
train iter 32240, lr: 1.0000001e-05, loss: 0.429
train iter 32260, lr: 1.0000001e-05, loss: 0.491
train iter 32280, lr: 1.0000001e-05, loss: 0.591
train iter 32300, lr: 1.0000001e-05, loss: 0.450
train iter 32320, lr: 1.0000001e-05, loss: 0.483
train iter 32340, lr: 1.0000001e-05, loss: 0.547
train iter 32360, lr: 1.0000001e-05, loss: 0.424
train iter 32380, lr: 1.0000001e-05, loss: 0.443
train iter 32400, lr: 1.0000001e-05, loss: 0.403
train iter 32420, lr: 1.0000001e-05, loss: 0.537
train iter 32440, lr: 1.0000001e-05, loss: 0.459
train iter 32460, lr: 1.0000001e-05, loss: 0.439
train iter 32480, lr: 1.0000001e-05, loss: 0.431
train iter 32500, lr: 1.0000001e-05, loss: 0.419
train iter 32520, lr: 1.0000001e-05, loss: 0.519
train iter 32540, lr: 1.0000001e-05, loss: 0.478
train iter 32560, lr: 1.0000001e-05, loss: 0.419
train iter 32580, lr: 1.0000001e-05, loss: 0.432
train iter 32600, lr: 1.0000001e-05, loss: 0.513
train iter 32620, lr: 1.0000001e-05, loss: 0.473
train iter 32640, lr: 1.0000001e-05, loss: 0.490
train iter 32660, lr: 1.0000001e-05, loss: 0.496
train iter 32680, lr: 1.0000001e-05, loss: 0.457
train iter 32700, lr: 1.0000001e-05, loss: 0.479
train iter 32720, lr: 1.0000001e-05, loss: 0.397
train iter 32740, lr: 1.0000001e-05, loss: 0.506
train iter 32760, lr: 1.0000001e-05, loss: 0.422
train iter 32780, lr: 1.0000001e-05, loss: 0.389
train iter 32800, lr: 1.0000001e-05, loss: 0.431
train iter 32820, lr: 1.0000001e-05, loss: 0.521
train iter 32840, lr: 1.0000001e-05, loss: 0.472
train iter 32860, lr: 1.0000001e-05, loss: 0.470
train iter 32880, lr: 1.0000001e-05, loss: 0.376
train iter 32900, lr: 1.0000001e-05, loss: 0.412
train iter 32920, lr: 1.0000001e-05, loss: 0.495
train iter 32940, lr: 1.0000001e-05, loss: 0.544
train iter 32960, lr: 1.0000001e-05, loss: 0.435
train iter 32980, lr: 1.0000001e-05, loss: 0.451
train iter 33000, val loss: 0.600, test loss: 0.606
train iter 33000, lr: 1.0000001e-05, loss: 0.564
train iter 33020, lr: 1.0000001e-05, loss: 0.461
train iter 33040, lr: 1.0000001e-05, loss: 0.452
train iter 33060, lr: 1.0000001e-05, loss: 0.436
train iter 33080, lr: 1.0000001e-05, loss: 0.487
train iter 33100, lr: 1.0000001e-05, loss: 0.539
train iter 33120, lr: 1.0000001e-05, loss: 0.491
train iter 33140, lr: 1.0000001e-05, loss: 0.420
train iter 33160, lr: 1.0000001e-05, loss: 0.471
train iter 33180, lr: 1.0000001e-05, loss: 0.425
train iter 33200, lr: 1.0000001e-05, loss: 0.436
train iter 33220, lr: 1.0000001e-05, loss: 0.443
train iter 33240, lr: 1.0000001e-05, loss: 0.523
train iter 33260, lr: 1.0000001e-05, loss: 0.524
train iter 33280, lr: 1.0000001e-05, loss: 0.475
train iter 33300, lr: 1.0000001e-05, loss: 0.494
train iter 33320, lr: 1.0000001e-05, loss: 0.466
train iter 33340, lr: 1.0000001e-05, loss: 0.430
train iter 33360, lr: 1.0000001e-05, loss: 0.445
train iter 33380, lr: 1.0000001e-05, loss: 0.401
train iter 33400, lr: 1.0000001e-05, loss: 0.377
train iter 33420, lr: 1.0000001e-05, loss: 0.538
train iter 33440, lr: 1.0000001e-05, loss: 0.472
train iter 33460, lr: 1.0000001e-05, loss: 0.497
train iter 33480, lr: 1.0000001e-05, loss: 0.411
train iter 33500, lr: 1.0000001e-05, loss: 0.557
train iter 33520, lr: 1.0000001e-05, loss: 0.438
train iter 33540, lr: 1.0000001e-05, loss: 0.499
train iter 33560, lr: 1.0000001e-05, loss: 0.509
train iter 33580, lr: 1.0000001e-05, loss: 0.503
train iter 33600, lr: 1.0000001e-05, loss: 0.519
train iter 33620, lr: 1.0000001e-05, loss: 0.455
train iter 33640, lr: 1.0000001e-05, loss: 0.442
train iter 33660, lr: 1.0000001e-05, loss: 0.461
train iter 33680, lr: 1.0000001e-05, loss: 0.488
train iter 33700, lr: 1.0000001e-05, loss: 0.437
train iter 33720, lr: 1.0000001e-05, loss: 0.528
train iter 33740, lr: 1.0000001e-05, loss: 0.477
train iter 33760, lr: 1.0000001e-05, loss: 0.482
train iter 33780, lr: 1.0000001e-05, loss: 0.477
train iter 33800, lr: 1.0000001e-05, loss: 0.465
train iter 33820, lr: 1.0000001e-05, loss: 0.513
train iter 33840, lr: 1.0000001e-05, loss: 0.521
train iter 33860, lr: 1.0000001e-05, loss: 0.458
train iter 33880, lr: 1.0000001e-05, loss: 0.423
train iter 33900, lr: 1.0000001e-05, loss: 0.522
train iter 33920, lr: 1.0000001e-05, loss: 0.554
train iter 33940, lr: 1.0000001e-05, loss: 0.425
train iter 33960, lr: 1.0000001e-05, loss: 0.452
train iter 33980, lr: 1.0000001e-05, loss: 0.416
train iter 34000, val loss: 0.603, test loss: 0.600
train iter 34000, lr: 1.0000001e-05, loss: 0.466
train iter 34020, lr: 1.0000001e-05, loss: 0.418
train iter 34040, lr: 1.0000001e-05, loss: 0.503
train iter 34060, lr: 1.0000001e-05, loss: 0.466
train iter 34080, lr: 1.0000001e-05, loss: 0.463
train iter 34100, lr: 1.0000001e-05, loss: 0.510
train iter 34120, lr: 1.0000001e-05, loss: 0.497
train iter 34140, lr: 1.0000001e-05, loss: 0.493
train iter 34160, lr: 1.0000001e-05, loss: 0.397
train iter 34180, lr: 1.0000001e-05, loss: 0.471
train iter 34200, lr: 1.0000001e-05, loss: 0.365
train iter 34220, lr: 1.0000001e-05, loss: 0.653
train iter 34240, lr: 1.0000001e-05, loss: 0.425
train iter 34260, lr: 1.0000001e-05, loss: 0.429
train iter 34280, lr: 1.0000001e-05, loss: 0.387
train iter 34300, lr: 1.0000001e-05, loss: 0.515
train iter 34320, lr: 1.0000001e-05, loss: 0.477
train iter 34340, lr: 1.0000001e-05, loss: 0.445
train iter 34360, lr: 1.0000001e-05, loss: 0.526
train iter 34380, lr: 1.0000001e-05, loss: 0.350
train iter 34400, lr: 1.0000001e-05, loss: 0.487
train iter 34420, lr: 1.0000001e-05, loss: 0.493
train iter 34440, lr: 1.0000001e-05, loss: 0.520
train iter 34460, lr: 1.0000001e-05, loss: 0.410
train iter 34480, lr: 1.0000001e-05, loss: 0.374
train iter 34500, lr: 1.0000001e-05, loss: 0.520
train iter 34520, lr: 1.0000001e-05, loss: 0.528
train iter 34540, lr: 1.0000001e-05, loss: 0.453
train iter 34560, lr: 1.0000001e-05, loss: 0.483
train iter 34580, lr: 1.0000001e-05, loss: 0.522
train iter 34600, lr: 1.0000001e-05, loss: 0.522
train iter 34620, lr: 1.0000001e-05, loss: 0.548
train iter 34640, lr: 1.0000001e-05, loss: 0.548
train iter 34660, lr: 1.0000001e-05, loss: 0.542
train iter 34680, lr: 1.0000001e-05, loss: 0.450
train iter 34700, lr: 1.0000001e-05, loss: 0.491
train iter 34720, lr: 1.0000001e-05, loss: 0.423
train iter 34740, lr: 1.0000001e-05, loss: 0.540
train iter 34760, lr: 1.0000001e-05, loss: 0.429
train iter 34780, lr: 1.0000001e-05, loss: 0.452
train iter 34800, lr: 1.0000001e-05, loss: 0.454
train iter 34820, lr: 1.0000001e-05, loss: 0.459
train iter 34840, lr: 1.0000001e-05, loss: 0.461
train iter 34860, lr: 1.0000001e-05, loss: 0.358
train iter 34880, lr: 1.0000001e-05, loss: 0.450
train iter 34900, lr: 1.0000001e-05, loss: 0.462
train iter 34920, lr: 1.0000001e-05, loss: 0.398
train iter 34940, lr: 1.0000001e-05, loss: 0.499
train iter 34960, lr: 1.0000001e-05, loss: 0.444
train iter 34980, lr: 1.0000001e-05, loss: 0.550
train iter 35000, val loss: 0.602, test loss: 0.603
train iter 35000, lr: 1.0000001e-05, loss: 0.484
train iter 35020, lr: 1.0000001e-05, loss: 0.493
train iter 35040, lr: 1.0000001e-05, loss: 0.522
train iter 35060, lr: 1.0000001e-05, loss: 0.437
train iter 35080, lr: 1.0000001e-05, loss: 0.417
train iter 35100, lr: 1.0000001e-05, loss: 0.538
train iter 35120, lr: 1.0000001e-05, loss: 0.512
train iter 35140, lr: 1.0000001e-05, loss: 0.466
train iter 35160, lr: 1.0000001e-05, loss: 0.609
train iter 35180, lr: 1.0000001e-05, loss: 0.421
train iter 35200, lr: 1.0000001e-05, loss: 0.515
train iter 35220, lr: 1.0000001e-05, loss: 0.432
train iter 35240, lr: 1.0000001e-05, loss: 0.451
train iter 35260, lr: 1.0000001e-05, loss: 0.423
train iter 35280, lr: 1.0000001e-05, loss: 0.379
train iter 35300, lr: 1.0000001e-05, loss: 0.518
train iter 35320, lr: 1.0000001e-05, loss: 0.528
train iter 35340, lr: 1.0000001e-05, loss: 0.524
train iter 35360, lr: 1.0000001e-05, loss: 0.450
train iter 35380, lr: 1.0000001e-05, loss: 0.519
train iter 35400, lr: 1.0000001e-05, loss: 0.493
train iter 35420, lr: 1.0000001e-05, loss: 0.448
train iter 35440, lr: 1.0000001e-05, loss: 0.531
train iter 35460, lr: 1.0000001e-05, loss: 0.464
train iter 35480, lr: 1.0000001e-05, loss: 0.457
train iter 35500, lr: 1.0000001e-05, loss: 0.355
train iter 35520, lr: 1.0000001e-05, loss: 0.534
train iter 35540, lr: 1.0000001e-05, loss: 0.519
train iter 35560, lr: 1.0000001e-05, loss: 0.384
train iter 35580, lr: 1.0000001e-05, loss: 0.397
train iter 35600, lr: 1.0000001e-05, loss: 0.481
train iter 35620, lr: 1.0000001e-05, loss: 0.496
train iter 35640, lr: 1.0000001e-05, loss: 0.459
train iter 35660, lr: 1.0000001e-05, loss: 0.497
train iter 35680, lr: 1.0000001e-05, loss: 0.527
train iter 35700, lr: 1.0000001e-05, loss: 0.430
train iter 35720, lr: 1.0000001e-05, loss: 0.551
train iter 35740, lr: 1.0000001e-05, loss: 0.411
train iter 35760, lr: 1.0000001e-05, loss: 0.425
train iter 35780, lr: 1.0000001e-05, loss: 0.479
train iter 35800, lr: 1.0000001e-05, loss: 0.469
train iter 35820, lr: 1.0000001e-05, loss: 0.539
train iter 35840, lr: 1.0000001e-05, loss: 0.518
train iter 35860, lr: 1.0000001e-05, loss: 0.528
train iter 35880, lr: 1.0000001e-05, loss: 0.520
train iter 35900, lr: 1.0000001e-05, loss: 0.501
train iter 35920, lr: 1.0000001e-05, loss: 0.533
train iter 35940, lr: 1.0000001e-05, loss: 0.452
train iter 35960, lr: 1.0000001e-05, loss: 0.535
train iter 35980, lr: 1.0000001e-05, loss: 0.498
train iter 36000, val loss: 0.603, test loss: 0.605
train iter 36000, lr: 1.0000001e-05, loss: 0.380
train iter 36020, lr: 1.0000001e-05, loss: 0.530
train iter 36040, lr: 1.0000001e-05, loss: 0.588
train iter 36060, lr: 1.0000001e-05, loss: 0.494
train iter 36080, lr: 1.0000001e-05, loss: 0.509
train iter 36100, lr: 1.0000001e-05, loss: 0.430
train iter 36120, lr: 1.0000001e-05, loss: 0.525
train iter 36140, lr: 1.0000001e-05, loss: 0.477
train iter 36160, lr: 1.0000001e-05, loss: 0.416
train iter 36180, lr: 1.0000001e-05, loss: 0.381
train iter 36200, lr: 1.0000001e-05, loss: 0.542
train iter 36220, lr: 1.0000001e-05, loss: 0.571
train iter 36240, lr: 1.0000001e-05, loss: 0.485
train iter 36260, lr: 1.0000001e-05, loss: 0.549
train iter 36280, lr: 1.0000001e-05, loss: 0.452
train iter 36300, lr: 1.0000001e-05, loss: 0.457
train iter 36320, lr: 1.0000001e-05, loss: 0.486
train iter 36340, lr: 1.0000001e-05, loss: 0.548
train iter 36360, lr: 1.0000001e-05, loss: 0.506
train iter 36380, lr: 1.0000001e-05, loss: 0.495
train iter 36400, lr: 1.0000001e-05, loss: 0.526
train iter 36420, lr: 1.0000001e-05, loss: 0.466
train iter 36440, lr: 1.0000001e-05, loss: 0.481
train iter 36460, lr: 1.0000001e-05, loss: 0.444
train iter 36480, lr: 1.0000001e-05, loss: 0.415
train iter 36500, lr: 1.0000001e-05, loss: 0.452
train iter 36520, lr: 1.0000001e-05, loss: 0.423
train iter 36540, lr: 1.0000001e-05, loss: 0.485
train iter 36560, lr: 1.0000001e-05, loss: 0.429
train iter 36580, lr: 1.0000001e-05, loss: 0.605
train iter 36600, lr: 1.0000001e-05, loss: 0.464
train iter 36620, lr: 1.0000001e-05, loss: 0.517
train iter 36640, lr: 1.0000001e-05, loss: 0.475
train iter 36660, lr: 1.0000001e-05, loss: 0.401
train iter 36680, lr: 1.0000001e-05, loss: 0.500
train iter 36700, lr: 1.0000001e-05, loss: 0.522
train iter 36720, lr: 1.0000001e-05, loss: 0.444
train iter 36740, lr: 1.0000001e-05, loss: 0.540
train iter 36760, lr: 1.0000001e-05, loss: 0.453
train iter 36780, lr: 1.0000001e-05, loss: 0.452
train iter 36800, lr: 1.0000001e-05, loss: 0.440
train iter 36820, lr: 1.0000001e-05, loss: 0.444
train iter 36840, lr: 1.0000001e-05, loss: 0.588
train iter 36860, lr: 1.0000001e-05, loss: 0.396
train iter 36880, lr: 1.0000001e-05, loss: 0.452
train iter 36900, lr: 1.0000001e-05, loss: 0.506
train iter 36920, lr: 1.0000001e-05, loss: 0.532
train iter 36940, lr: 1.0000001e-05, loss: 0.531
train iter 36960, lr: 1.0000001e-05, loss: 0.415
train iter 36980, lr: 1.0000001e-05, loss: 0.415
train iter 37000, val loss: 0.599, test loss: 0.599
train iter 37000, lr: 1.0000001e-05, loss: 0.539
train iter 37020, lr: 1.0000001e-05, loss: 0.395
train iter 37040, lr: 1.0000001e-05, loss: 0.557
train iter 37060, lr: 1.0000001e-05, loss: 0.427
train iter 37080, lr: 1.0000001e-05, loss: 0.433
train iter 37100, lr: 1.0000001e-05, loss: 0.441
train iter 37120, lr: 1.0000001e-05, loss: 0.480
train iter 37140, lr: 1.0000001e-05, loss: 0.530
train iter 37160, lr: 1.0000001e-05, loss: 0.502
train iter 37180, lr: 1.0000001e-05, loss: 0.513
train iter 37200, lr: 1.0000001e-05, loss: 0.534
train iter 37220, lr: 1.0000001e-05, loss: 0.370
train iter 37240, lr: 1.0000001e-05, loss: 0.570
train iter 37260, lr: 1.0000001e-05, loss: 0.462
train iter 37280, lr: 1.0000001e-05, loss: 0.529
train iter 37300, lr: 1.0000001e-05, loss: 0.521
train iter 37320, lr: 1.0000001e-05, loss: 0.497
train iter 37340, lr: 1.0000001e-05, loss: 0.455
train iter 37360, lr: 1.0000001e-05, loss: 0.408
train iter 37380, lr: 1.0000001e-05, loss: 0.473
train iter 37400, lr: 1.0000001e-05, loss: 0.492
train iter 37420, lr: 1.0000001e-05, loss: 0.509
train iter 37440, lr: 1.0000001e-05, loss: 0.439
train iter 37460, lr: 1.0000001e-05, loss: 0.386
train iter 37480, lr: 1.0000001e-05, loss: 0.527
train iter 37500, lr: 1.0000001e-05, loss: 0.450
train iter 37520, lr: 1.0000001e-05, loss: 0.391
train iter 37540, lr: 1.0000001e-05, loss: 0.496
train iter 37560, lr: 1.0000001e-05, loss: 0.447
train iter 37580, lr: 1.0000001e-05, loss: 0.538
train iter 37600, lr: 1.0000001e-05, loss: 0.436
train iter 37620, lr: 1.0000001e-05, loss: 0.414
train iter 37640, lr: 1.0000001e-05, loss: 0.446
train iter 37660, lr: 1.0000001e-05, loss: 0.444
train iter 37680, lr: 1.0000001e-05, loss: 0.349
train iter 37700, lr: 1.0000001e-05, loss: 0.493
train iter 37720, lr: 1.0000001e-05, loss: 0.464
train iter 37740, lr: 1.0000001e-05, loss: 0.524
train iter 37760, lr: 1.0000001e-05, loss: 0.420
train iter 37780, lr: 1.0000001e-05, loss: 0.489
train iter 37800, lr: 1.0000001e-05, loss: 0.409
train iter 37820, lr: 1.0000001e-05, loss: 0.481
train iter 37840, lr: 1.0000001e-05, loss: 0.407
train iter 37860, lr: 1.0000001e-05, loss: 0.472
train iter 37880, lr: 1.0000001e-05, loss: 0.427
train iter 37900, lr: 1.0000001e-05, loss: 0.446
train iter 37920, lr: 1.0000001e-05, loss: 0.398
train iter 37940, lr: 1.0000001e-05, loss: 0.416
train iter 37960, lr: 1.0000001e-05, loss: 0.401
train iter 37980, lr: 1.0000001e-05, loss: 0.443
train iter 38000, val loss: 0.602, test loss: 0.602
train iter 38000, lr: 1.0000001e-05, loss: 0.536
train iter 38020, lr: 1.0000001e-05, loss: 0.455
train iter 38040, lr: 1.0000001e-05, loss: 0.599
train iter 38060, lr: 1.0000001e-05, loss: 0.465
train iter 38080, lr: 1.0000001e-05, loss: 0.509
train iter 38100, lr: 1.0000001e-05, loss: 0.383
train iter 38120, lr: 1.0000001e-05, loss: 0.469
train iter 38140, lr: 1.0000001e-05, loss: 0.376
train iter 38160, lr: 1.0000001e-05, loss: 0.443
train iter 38180, lr: 1.0000001e-05, loss: 0.420
train iter 38200, lr: 1.0000001e-05, loss: 0.552
train iter 38220, lr: 1.0000001e-05, loss: 0.447
train iter 38240, lr: 1.0000001e-05, loss: 0.467
train iter 38260, lr: 1.0000001e-05, loss: 0.413
train iter 38280, lr: 1.0000001e-05, loss: 0.430
train iter 38300, lr: 1.0000001e-05, loss: 0.471
train iter 38320, lr: 1.0000001e-05, loss: 0.434
train iter 38340, lr: 1.0000001e-05, loss: 0.418
train iter 38360, lr: 1.0000001e-05, loss: 0.444
train iter 38380, lr: 1.0000001e-05, loss: 0.413
train iter 38400, lr: 1.0000001e-05, loss: 0.409
train iter 38420, lr: 1.0000001e-05, loss: 0.539
train iter 38440, lr: 1.0000001e-05, loss: 0.410
train iter 38460, lr: 1.0000001e-05, loss: 0.429
train iter 38480, lr: 1.0000001e-05, loss: 0.436
train iter 38500, lr: 1.0000001e-05, loss: 0.535
train iter 38520, lr: 1.0000001e-05, loss: 0.401
train iter 38540, lr: 1.0000001e-05, loss: 0.447
train iter 38560, lr: 1.0000001e-05, loss: 0.434
train iter 38580, lr: 1.0000001e-05, loss: 0.557
train iter 38600, lr: 1.0000001e-05, loss: 0.420
train iter 38620, lr: 1.0000001e-05, loss: 0.489
train iter 38640, lr: 1.0000001e-05, loss: 0.403
train iter 38660, lr: 1.0000001e-05, loss: 0.482
train iter 38680, lr: 1.0000001e-05, loss: 0.497
train iter 38700, lr: 1.0000001e-05, loss: 0.414
train iter 38720, lr: 1.0000001e-05, loss: 0.440
train iter 38740, lr: 1.0000001e-05, loss: 0.481
train iter 38760, lr: 1.0000001e-05, loss: 0.603
train iter 38780, lr: 1.0000001e-05, loss: 0.548
train iter 38800, lr: 1.0000001e-05, loss: 0.430
train iter 38820, lr: 1.0000001e-05, loss: 0.527
train iter 38840, lr: 1.0000001e-05, loss: 0.448
train iter 38860, lr: 1.0000001e-05, loss: 0.450
train iter 38880, lr: 1.0000001e-05, loss: 0.455
train iter 38900, lr: 1.0000001e-05, loss: 0.426
train iter 38920, lr: 1.0000001e-05, loss: 0.540
train iter 38940, lr: 1.0000001e-05, loss: 0.484
train iter 38960, lr: 1.0000001e-05, loss: 0.564
train iter 38980, lr: 1.0000001e-05, loss: 0.442
train iter 39000, val loss: 0.606, test loss: 0.603
train iter 39000, lr: 1.0000001e-05, loss: 0.397
train iter 39020, lr: 1.0000001e-05, loss: 0.532
train iter 39040, lr: 1.0000001e-05, loss: 0.552
train iter 39060, lr: 1.0000001e-05, loss: 0.401
train iter 39080, lr: 1.0000001e-05, loss: 0.469
train iter 39100, lr: 1.0000001e-05, loss: 0.495
train iter 39120, lr: 1.0000001e-05, loss: 0.472
train iter 39140, lr: 1.0000001e-05, loss: 0.504
train iter 39160, lr: 1.0000001e-05, loss: 0.413
train iter 39180, lr: 1.0000001e-05, loss: 0.481
train iter 39200, lr: 1.0000001e-05, loss: 0.511
train iter 39220, lr: 1.0000001e-05, loss: 0.390
train iter 39240, lr: 1.0000001e-05, loss: 0.514
train iter 39260, lr: 1.0000001e-05, loss: 0.534
train iter 39280, lr: 1.0000001e-05, loss: 0.498
train iter 39300, lr: 1.0000001e-05, loss: 0.569
train iter 39320, lr: 1.0000001e-05, loss: 0.531
train iter 39340, lr: 1.0000001e-05, loss: 0.471
train iter 39360, lr: 1.0000001e-05, loss: 0.376
train iter 39380, lr: 1.0000001e-05, loss: 0.500
train iter 39400, lr: 1.0000001e-05, loss: 0.478
train iter 39420, lr: 1.0000001e-05, loss: 0.528
train iter 39440, lr: 1.0000001e-05, loss: 0.394
train iter 39460, lr: 1.0000001e-05, loss: 0.415
train iter 39480, lr: 1.0000001e-05, loss: 0.376
train iter 39500, lr: 1.0000001e-05, loss: 0.370
train iter 39520, lr: 1.0000001e-05, loss: 0.443
train iter 39540, lr: 1.0000001e-05, loss: 0.438
train iter 39560, lr: 1.0000001e-05, loss: 0.467
train iter 39580, lr: 1.0000001e-05, loss: 0.504
train iter 39600, lr: 1.0000001e-05, loss: 0.467
train iter 39620, lr: 1.0000001e-05, loss: 0.389
train iter 39640, lr: 1.0000001e-05, loss: 0.445
train iter 39660, lr: 1.0000001e-05, loss: 0.500
train iter 39680, lr: 1.0000001e-05, loss: 0.431
train iter 39700, lr: 1.0000001e-05, loss: 0.476
train iter 39720, lr: 1.0000001e-05, loss: 0.371
train iter 39740, lr: 1.0000001e-05, loss: 0.435
train iter 39760, lr: 1.0000001e-05, loss: 0.458
train iter 39780, lr: 1.0000001e-05, loss: 0.470
train iter 39800, lr: 1.0000001e-05, loss: 0.553
train iter 39820, lr: 1.0000001e-05, loss: 0.486
train iter 39840, lr: 1.0000001e-05, loss: 0.412
train iter 39860, lr: 1.0000001e-05, loss: 0.461
train iter 39880, lr: 1.0000001e-05, loss: 0.586
train iter 39900, lr: 1.0000001e-05, loss: 0.479
train iter 39920, lr: 1.0000001e-05, loss: 0.467
train iter 39940, lr: 1.0000001e-05, loss: 0.511
train iter 39960, lr: 1.0000001e-05, loss: 0.470
train iter 39980, lr: 1.0000001e-05, loss: 0.500
train iter 40000, val loss: 0.602, test loss: 0.607
train iter 40000, lr: 1e-06, loss: 0.465
train iter 40020, lr: 1e-06, loss: 0.426
train iter 40040, lr: 1e-06, loss: 0.467
train iter 40060, lr: 1e-06, loss: 0.321
train iter 40080, lr: 1e-06, loss: 0.437
train iter 40100, lr: 1e-06, loss: 0.533
train iter 40120, lr: 1e-06, loss: 0.492
train iter 40140, lr: 1e-06, loss: 0.399
train iter 40160, lr: 1e-06, loss: 0.503
train iter 40180, lr: 1e-06, loss: 0.308
train iter 40200, lr: 1e-06, loss: 0.465
train iter 40220, lr: 1e-06, loss: 0.428
train iter 40240, lr: 1e-06, loss: 0.568
train iter 40260, lr: 1e-06, loss: 0.369
train iter 40280, lr: 1e-06, loss: 0.452
train iter 40300, lr: 1e-06, loss: 0.552
train iter 40320, lr: 1e-06, loss: 0.511
train iter 40340, lr: 1e-06, loss: 0.419
train iter 40360, lr: 1e-06, loss: 0.434
train iter 40380, lr: 1e-06, loss: 0.424
train iter 40400, lr: 1e-06, loss: 0.450
train iter 40420, lr: 1e-06, loss: 0.424
train iter 40440, lr: 1e-06, loss: 0.526
train iter 40460, lr: 1e-06, loss: 0.371
train iter 40480, lr: 1e-06, loss: 0.499
train iter 40500, lr: 1e-06, loss: 0.448
train iter 40520, lr: 1e-06, loss: 0.573
train iter 40540, lr: 1e-06, loss: 0.462
train iter 40560, lr: 1e-06, loss: 0.430
train iter 40580, lr: 1e-06, loss: 0.490
train iter 40600, lr: 1e-06, loss: 0.380
train iter 40620, lr: 1e-06, loss: 0.516
train iter 40640, lr: 1e-06, loss: 0.387
train iter 40660, lr: 1e-06, loss: 0.412
train iter 40680, lr: 1e-06, loss: 0.447
train iter 40700, lr: 1e-06, loss: 0.479
train iter 40720, lr: 1e-06, loss: 0.448
train iter 40740, lr: 1e-06, loss: 0.547
train iter 40760, lr: 1e-06, loss: 0.547
train iter 40780, lr: 1e-06, loss: 0.482
train iter 40800, lr: 1e-06, loss: 0.572
train iter 40820, lr: 1e-06, loss: 0.571
train iter 40840, lr: 1e-06, loss: 0.451
train iter 40860, lr: 1e-06, loss: 0.396
train iter 40880, lr: 1e-06, loss: 0.503
train iter 40900, lr: 1e-06, loss: 0.491
train iter 40920, lr: 1e-06, loss: 0.463
train iter 40940, lr: 1e-06, loss: 0.556
train iter 40960, lr: 1e-06, loss: 0.399
train iter 40980, lr: 1e-06, loss: 0.542
train iter 41000, val loss: 0.606, test loss: 0.604
train iter 41000, lr: 1e-06, loss: 0.537
train iter 41020, lr: 1e-06, loss: 0.437
train iter 41040, lr: 1e-06, loss: 0.429
train iter 41060, lr: 1e-06, loss: 0.499
train iter 41080, lr: 1e-06, loss: 0.372
train iter 41100, lr: 1e-06, loss: 0.472
train iter 41120, lr: 1e-06, loss: 0.514
train iter 41140, lr: 1e-06, loss: 0.488
train iter 41160, lr: 1e-06, loss: 0.488
train iter 41180, lr: 1e-06, loss: 0.560
train iter 41200, lr: 1e-06, loss: 0.512
train iter 41220, lr: 1e-06, loss: 0.464
train iter 41240, lr: 1e-06, loss: 0.452
train iter 41260, lr: 1e-06, loss: 0.446
train iter 41280, lr: 1e-06, loss: 0.472
train iter 41300, lr: 1e-06, loss: 0.466
train iter 41320, lr: 1e-06, loss: 0.456
train iter 41340, lr: 1e-06, loss: 0.468
train iter 41360, lr: 1e-06, loss: 0.462
train iter 41380, lr: 1e-06, loss: 0.527
train iter 41400, lr: 1e-06, loss: 0.489
train iter 41420, lr: 1e-06, loss: 0.401
train iter 41440, lr: 1e-06, loss: 0.454
train iter 41460, lr: 1e-06, loss: 0.601
train iter 41480, lr: 1e-06, loss: 0.383
train iter 41500, lr: 1e-06, loss: 0.420
train iter 41520, lr: 1e-06, loss: 0.529
train iter 41540, lr: 1e-06, loss: 0.455
train iter 41560, lr: 1e-06, loss: 0.437
train iter 41580, lr: 1e-06, loss: 0.527
train iter 41600, lr: 1e-06, loss: 0.463
train iter 41620, lr: 1e-06, loss: 0.436
train iter 41640, lr: 1e-06, loss: 0.359
train iter 41660, lr: 1e-06, loss: 0.383
train iter 41680, lr: 1e-06, loss: 0.402
train iter 41700, lr: 1e-06, loss: 0.478
train iter 41720, lr: 1e-06, loss: 0.532
train iter 41740, lr: 1e-06, loss: 0.485
train iter 41760, lr: 1e-06, loss: 0.462
train iter 41780, lr: 1e-06, loss: 0.397
train iter 41800, lr: 1e-06, loss: 0.439
train iter 41820, lr: 1e-06, loss: 0.615
train iter 41840, lr: 1e-06, loss: 0.446
train iter 41860, lr: 1e-06, loss: 0.619
train iter 41880, lr: 1e-06, loss: 0.417
train iter 41900, lr: 1e-06, loss: 0.448
train iter 41920, lr: 1e-06, loss: 0.454
train iter 41940, lr: 1e-06, loss: 0.593
train iter 41960, lr: 1e-06, loss: 0.487
train iter 41980, lr: 1e-06, loss: 0.452
train iter 42000, val loss: 0.603, test loss: 0.604
train iter 42000, lr: 1e-06, loss: 0.400
train iter 42020, lr: 1e-06, loss: 0.418
train iter 42040, lr: 1e-06, loss: 0.465
train iter 42060, lr: 1e-06, loss: 0.510
train iter 42080, lr: 1e-06, loss: 0.416
train iter 42100, lr: 1e-06, loss: 0.578
train iter 42120, lr: 1e-06, loss: 0.387
train iter 42140, lr: 1e-06, loss: 0.453
train iter 42160, lr: 1e-06, loss: 0.410
train iter 42180, lr: 1e-06, loss: 0.469
train iter 42200, lr: 1e-06, loss: 0.484
train iter 42220, lr: 1e-06, loss: 0.464
train iter 42240, lr: 1e-06, loss: 0.458
train iter 42260, lr: 1e-06, loss: 0.551
train iter 42280, lr: 1e-06, loss: 0.366
train iter 42300, lr: 1e-06, loss: 0.388
train iter 42320, lr: 1e-06, loss: 0.394
train iter 42340, lr: 1e-06, loss: 0.479
train iter 42360, lr: 1e-06, loss: 0.427
